10,34
14,20
34,13
21,20
14,23
17,27
37,14
24,10
17,20
31,3
0,17
24,38
27,6
24,45
16,13
26,20
14,16
24,23
2,37
17,17
19,25
12,27
23,26
20,23
38,14
21,10
7,31
17,13
20,17
31,7
17,19
45,21
17,27
14,0
0,34
0,21
0,17
20,23
16,23
24,10
13,41
14,21
28,16
3,34
24,7
17,23
3,33
23,24
34,20
9,10
17,23
20,21
15,12
24,23
27,21
24,20
23,30
33,3
20,20
24,20
13,10
14,49
0,23
21,38
30,7
20,27
13,27
21,3
16,23
34,10
45,17
14,26
10,27
28,24
16,30
20,0
14,0
34,24
27,14
20,7
37,6
29,17
17,35
6,6
40,17
28,34
17,24
36,20
17,23
14,20
33,24
17,18
10,16
52,0
16,14
41,3
16,7
24,21
27,13
17,21
21,34
19,20
26,24
20,37
27,14
10,23
17,27
41,45
28,24
24,27
7,28
7,13
24,13
10,31
37,20
23,20
31,0
3,13
27,10
19,16
62,10
26,3
23,10
34,20
21,16
31,10
20,10
35,7
13,10
33,7
24,21
23,10
21,37
18,17
7,23
30,0
19,21
6,27
16,26
24,27
34,24
21,21
38,13
3,9
24,10
7,23
10,17
13,23
12,21
20,0
24,14
24,16
16,0
20,17
14,17
3,23
45,21
17,61
17,34
20,30
10,26
28,21
2,24
24,23
17,24
13,7
28,30
20,14
16,3
17,21
26,3
14,7
17,20
24,14
28,10
13,23
21,13
24,16
13,31
7,62
34,14
23,34
24,10
38,0
23,7
10,34
13,22
24,10
34,36
13,13
31,0
7,10
23,23
12,7
33,6
34,7
34,27
40,3
14,10
9,7
12,10
45,10
14,33
7,36
16,3
44,23
11,3
7,28
13,20
20,40
31,6
9,13
27,26
17,10
9,23
26,31
16,14
31,3
24,16
21,16
14,16
38,21
10,17
14,7
46,6
31,13
19,7
10,10
20,48
37,31
7,9
20,13
3,21
17,27
13,17
24,27
9,17
10,13
14,6
42,13
45,28
27,29
24,7
27,6
28,21
26,14
0,41
40,0
31,13
23,23
21,34
35,14
16,16
34,0
10,9
14,30
19,3
28,40
30,16
20,13
3,17
35,27
23,14
15,13
27,31
38,10
30,20
17,31
26,3
13,0
14,24
42,0
24,23
0,19
17,17
21,16
13,16
30,19
25,21
13,23
29,7
44,0
28,7
10,23
33,13
9,17
27,44
33,9
19,7
0,17
7,30
20,14
31,10
38,14
31,13
33,24
24,13
3,7
13,23
17,14
22,14
20,14
7,14
0,20
17,24
42,24
21,16
14,10
0,32
31,13
13,24
20,28
31,3
20,16
20,6
6,17
0,26
27,0
10,22
30,10
6,17
20,20
30,14
20,17
38,28
16,20
27,24
30,26
7,31
37,7
10,32
16,3
37,13
34,17
27,7
40,7
16,10
24,23
33,7
28,42
40,6
34,7
14,37
14,10
18,13
0,21
24,27
33,6
30,17
7,31
14,34
21,17
3,30
38,20
27,20
33,14
27,16
34,16
10,27
27,10
24,7
0,24
17,9
33,7
10,17
17,32
21,14
24,16
34,24
13,17
10,13
30,0
7,3
21,20
10,16
13,20
16,24
21,23
17,20
20,7
35,35
6,7
24,0
20,28
27,7
10,17
13,10
16,12
6,14
21,19
7,17
11,7
20,14
14,13
30,10
0,17
21,28
3,21
29,7
30,3
24,10
28,17
24,40
21,23
7,27
7,13
14,17
16,13
42,3
7,14
7,13
9,34
21,17
13,10
14,27
24,34
33,17
17,6
24,34
51,10
0,24
35,7
10,14
31,28
20,17
17,13
3,13
30,28
31,24
27,7
27,31
37,14
9,3
16,20
20,35
30,27
20,16
24,3
10,9
16,6
21,34
23,21
19,17
17,7
14,17
14,10
7,21
13,20
14,24
24,35
23,20
24,17
14,24
0,17
17,14
17,28
19,14
6,17
27,33
42,7
28,29
22,27
27,0
36,35
13,15
6,17
9,21
17,10
20,14
20,3
7,14
21,0
14,21
0,21
20,26
35,13
20,27
24,28
7,17
0,34
16,26
20,19
20,3
35,28
7,19
16,21
20,7
17,10
3,13
28,21
34,42
17,27
33,6
10,15
34,17
34,0
0,10
20,17
21,23
17,14
17,20
27,0
26,7
7,28
24,23
27,31
7,30
6,0
16,13
7,0
29,9
27,14
41,26
36,14
10,13
13,17
24,3
41,17
23,10
16,17
19,23
37,14
6,7
17,21
14,0
7,20
20,10
28,21
7,6
17,23
15,35
27,23
27,3
10,3
38,45
28,24
19,14
34,27
28,17
17,0
35,21
26,14
42,0
30,14
28,26
19,10
32,14
14,10
13,24
6,16
42,14
7,35
24,17
18,7
37,33
16,30
27,17
0,7
14,23
0,37
23,20
41,3
21,31
14,17
20,31
15,13
10,42
37,31
33,17
24,30
14,22
0,21
21,30
14,23
49,13
23,13
14,7
38,14
6,42
7,31
19,21
3,20
24,13
28,3
36,7
26,10
0,6
26,14
10,36
31,38
27,10
10,40
27,7
42,10
24,16
29,21
20,19
7,13
20,9
10,13
3,17
27,17
14,10
17,19
16,15
13,10
22,7
25,19
21,10
0,43
34,3
10,12
35,21
31,20
14,17
13,20
14,21
30,35
7,23
13,16
24,8
26,13
38,14
24,16
28,45
25,0
17,20
9,13
35,24
21,7
13,46
24,30
17,42
17,28
13,17
23,7
23,24
17,28
24,17
30,24
3,42
35,42
27,14
16,17
21,10
23,24
27,7
38,0
13,21
48,10
23,24
24,17
19,33
31,34
7,16
52,19
13,10
20,19
31,34
7,20
10,13
38,17
28,3
17,27
31,3
20,17
33,24
35,21
45,31
35,23
27,17
40,14
24,21
38,10
17,33
28,13
6,16
6,37
23,26
9,32
0,20
14,32
28,14
23,19
17,16
14,3
13,10
28,7
7,20
37,34
27,17
31,30
20,7
27,30
25,21
20,28
31,21
24,3
28,30
7,14
0,21
0,31
31,17
13,27
31,17
17,10
31,10
35,14
31,9
10,7
20,34
40,14
25,10
17,10
22,5
14,34
28,14
26,27
24,16
13,35
10,3
14,13
34,21
47,17
13,24
22,13
21,10
17,42
21,31
28,20
23,26
3,26
35,23
28,10
14,17
31,28
7,37
16,10
17,21
14,30
10,3
17,7
38,17
27,7
14,26
20,0
16,30
13,27
9,40
31,28
24,30
19,17
21,30
28,27
3,13
46,3
24,10
10,10
30,14
6,24
20,7
31,14
12,19
29,0
0,23
31,7
21,24
0,10
28,7
30,27
44,13
9,10
13,14
17,27
24,10
16,0
27,30
43,24
21,37
9,14
17,20
13,14
42,17
50,17
33,7
24,45
26,0
24,14
28,31
48,17
26,31
17,6
13,28
27,21
17,6
28,14
21,0
18,16
30,10
27,20
17,3
20,19
30,0
14,24
17,14
17,27
33,14
30,33
0,16
17,20
13,31
10,17
28,13
20,12
17,20
24,7
23,6
30,27
33,3
21,17
10,13
20,7
41,7
15,0
22,26
21,17
31,21
7,27
26,35
10,16
0,27
0,20
18,14
12,31
14,41
20,23
20,10
23,20
14,19
14,13
21,6
27,6
45,6
10,3
0,10
19,6
23,0
23,20
19,28
7,20
38,14
27,28
9,3
48,13
32,27
7,21
0,45
31,23
20,10
7,27
14,17
21,37
21,24
30,13
20,12
21,16
14,21
24,13
31,27
24,3
28,30
27,21
17,16
12,9
34,0
21,10
14,3
0,17
17,10
17,10
13,34
14,13
14,10
10,17
24,27
24,38
7,26
32,16
3,23
27,51
10,16
7,24
16,17
19,14
27,14
33,16
3,7
17,13
10,16
20,14
33,14
38,14
28,16
49,16
20,23
24,0
20,16
59,0
24,17
13,10
17,16
45,27
20,9
27,6
24,10
16,37
7,26
42,0
13,7
7,34
35,20
17,20
0,21
7,29
20,24
58,20
14,28
14,27
39,14
7,27
14,17
3,42
24,0
27,10
14,31
35,20
24,21
14,40
12,14
24,13
24,7
14,32
17,6
0,13
30,20
3,13
7,0
20,0
10,16
21,17
20,24
20,17
24,0
13,3
14,29
27,0
3,9
42,20
41,21
26,6
23,19
10,16
7,23
20,0
12,20
7,16
15,19
16,13
10,6
30,27
17,3
17,14
24,42
14,28
23,7
17,13
34,14
27,7
19,7
30,27
24,3
13,24
24,14
28,37
45,28
19,24
10,26
23,7
7,17
27,10
14,7
31,0
0,14
10,28
0,7
24,30
0,10
24,23
3,0
34,16
10,6
23,24
6,17
14,7
21,17
22,16
20,17
7,30
17,21
20,24
30,23
20,14
16,27
10,16
13,24
31,13
17,3
27,28
10,16
27,10
16,21
28,7
49,31
0,13
6,17
35,3
7,14
31,21
13,10
44,7
37,0
14,24
0,26
13,14
24,13
27,26
20,10
56,17
23,17
28,0
3,10
7,10
21,7
20,0
47,0
20,10
31,0
7,27
14,24
10,24
10,14
44,7
28,7
10,3
17,6
13,31
28,27
6,24
17,5
42,10
7,10
0,17
34,29
14,17
35,31
14,17
0,10
17,24
33,12
7,20
10,7
23,17
16,7
7,14
21,20
7,21
28,13
12,7
10,23
10,22
21,16
10,9
14,31
14,55
30,13
0,9
27,13
6,13
34,20
14,6
20,23
20,17
28,30
0,17
7,14
34,13
10,16
0,10
24,14
10,9
14,24
7,27
20,14
28,27
13,16
27,7
30,20
37,14
0,10
17,6
17,10
20,26
10,13
21,10
15,19
17,9
31,34
23,7
14,10
14,33
10,14
35,13
17,14
35,42
21,30
31,14
17,14
35,7
30,24
14,6
16,14
21,16
9,12
21,20
27,0
9,10
20,19
17,7
31,37
34,21
37,7
7,14
23,6
20,17
27,10
13,19
20,14
17,28
17,10
23,24
24,7
14,6
7,13
14,16
31,24
33,20
14,16
20,24
38,0
7,15
0,42
20,21
13,10
28,17
17,20
10,0
24,34
21,10
20,21
13,16
6,16
35,30
12,9
16,24
3,28
27,14
0,19
3,28
20,19
27,14
31,24
10,16
17,24
26,10
17,24
10,28
27,34
24,17
18,20
21,12
6,10
17,23
27,10
14,21
17,3
15,9
3,24
28,16
14,9
23,3
20,24
23,20
14,17
28,13
19,25
13,16
28,7
35,14
24,10
28,23
20,26
17,28
28,12
7,24
9,5
24,3
19,21
24,14
13,30
27,10
24,14
16,24
45,14
21,17
31,7
23,0
29,28
17,30
21,0
14,0
10,33
3,10
14,34
45,28
17,10
17,34
17,14
28,6
17,10
21,28
7,14
21,24
16,7
7,6
5,0
14,7
31,14
17,3
3,10
21,7
33,24
17,6
23,10
17,20
27,7
33,19
17,24
10,21
17,21
28,13
41,20
9,7
26,8
55,21
28,17
23,27
10,16
27,24
17,20
38,20
15,7
21,10
10,14
29,31
28,31
14,10
10,20
26,23
23,16
17,7
10,3
20,14
22,13
20,10
21,17
24,25
7,19
34,23
14,42
10,7
17,14
23,26
17,20
17,9
29,23
10,16
14,17
16,13
21,34
24,45
13,7
27,7
16,3
10,13
7,13
17,19
17,19
29,17
7,6
28,31
31,10
17,27
35,30
37,10
17,14
20,17
14,35
41,17
14,3
30,19
10,10
17,10
23,0
13,24
16,17
10,14
7,24
37,7
17,10
3,13
14,10
28,27
24,13
17,20
24,16
6,21
47,24
21,14
7,17
0,16
40,7
45,14
35,13
20,17
14,0
37,34
24,3
23,6
26,24
12,17
17,0
13,31
37,10
6,3
19,20
17,21
10,14
14,21
48,16
33,14
24,45
31,14
7,30
27,20
20,3
23,19
42,21
10,17
23,3
14,13
9,17
27,20
33,10
34,10
14,31
0,28
34,5
31,35
31,16
7,9
6,3
10,0
14,0
17,24
28,22
34,40
22,25
23,17
16,33
21,22
27,29
13,16
9,13
26,29
51,24
26,7
24,27
28,19
24,27
19,10
56,3
14,27
38,7
30,10
13,21
10,14
17,20
14,20
13,10
24,20
10,21
20,6
27,24
12,27
14,26
31,10
27,19
27,10
21,24
27,0
46,31
27,30
37,34
24,23
35,7
31,16
27,21
27,21
13,17
17,13
21,30
7,17
21,6
26,7
7,16
13,31
13,17
38,13
10,13
31,10
21,0
24,14
33,27
27,3
17,14
31,9
6,24
27,14
25,7
10,8
0,7
7,10
35,51
7,0
17,24
20,36
24,17
17,35
17,14
28,17
24,35
13,3
16,28
7,27
34,10
9,13
30,6
24,16
10,24
17,7
32,16
50,19
20,10
20,24
14,42
14,7
13,14
28,27
22,13
17,21
16,40
30,27
28,13
17,7
28,19
20,15
34,14
21,3
17,7
42,7
45,22
31,26
37,13
20,3
17,20
27,24
14,20
27,7
10,12
14,3
27,28
20,38
10,14
28,31
17,14
38,28
6,26
35,7
10,3
22,27
14,20
14,16
23,10
19,24
38,7
0,24
37,7
6,9
27,23
24,26
24,29
45,10
14,16
19,7
31,17
3,30
19,0
31,20
24,3
12,14
30,28
21,31
19,12
23,13
30,24
42,21
14,7
50,21
21,24
16,13
35,7
28,38
38,24
31,3
34,20
20,14
24,30
20,0
6,37
24,28
34,28
10,14
10,21
13,16
14,6
33,30
28,7
20,26
22,23
30,7
39,24
16,19
14,7
28,7
37,21
27,21
30,17
44,7
37,17
26,28
13,10
0,14
38,21
35,42
17,24
28,23
13,34
7,10
10,28
14,15
10,3
0,35
27,26
19,14
23,7
29,20
28,14
20,17
13,18
24,27
31,21
42,6
16,12
35,34
20,26
14,29
27,23
7,31
24,29
28,0
3,0
17,7
13,7
27,17
14,17
24,17
19,21
34,14
27,13
0,9
19,31
17,7
12,17
12,6
14,27
20,41
24,23
34,17
23,26
14,17
27,6
31,17
13,34
35,41
3,17
10,9
17,20
20,10
22,3
41,20
7,29
16,17
17,16
7,42
21,37
21,23
30,24
24,21
7,16
17,20
14,34
30,28
20,13
28,17
13,30
20,7
21,16
51,21
26,35
27,37
24,21
31,37
35,3
35,21
24,7
10,13
27,7
7,28
7,24
21,16
7,28
38,3
17,20
24,14
27,34
0,14
23,14
43,28
16,19
24,3
14,9
7,26
48,26
17,30
17,23
7,40
11,21
17,31
24,14
24,26
23,0
7,14
12,17
59,14
24,13
21,20
13,7
34,0
16,31
38,24
16,17
3,27
13,21
14,14
20,17
21,37
24,7
14,0
26,21
17,23
20,14
17,14
14,41
17,27
17,10
44,7
17,31
23,0
34,45
13,10
10,17
31,13
27,26
42,31
16,3
23,3
20,17
9,14
33,14
17,14
23,24
22,14
17,14
14,30
14,31
16,20
17,13
24,31
45,31
34,21
16,10
22,20
20,27
24,27
30,13
14,39
27,21
27,28
35,21
23,16
14,35
34,0
21,34
38,35
24,31
28,17
13,20
30,31
27,33
21,24
38,34
31,13
6,10
0,14
31,21
31,24
9,10
17,13
38,30
14,17
27,21
16,13
20,7
0,24
17,19
24,27
28,17
28,13
31,7
14,10
36,20
13,25
47,21
31,28
10,7
12,0
13,21
10,24
7,27
51,7
17,23
10,6
28,24
17,20
14,17
6,20
38,13
20,23
7,23
23,10
22,21
21,17
9,3
6,0
10,7
61,7
34,33
17,14
31,14
13,19
17,20
38,35
21,27
24,23
10,21
40,17
16,13
21,14
16,13
35,10
14,24
14,17
21,24
27,14
3,22
28,23
24,2
20,21
17,3
21,16
38,14
17,24
13,14
28,38
24,27
35,27
24,3
20,16
20,17
27,38
17,33
13,18
17,25
7,31
26,17
34,13
27,7
31,16
20,14
27,30
12,14
20,7
27,34
27,10
21,13
27,0
31,0
9,16
27,21
9,7
24,17
20,27
28,29
10,24
33,37
7,20
10,26
14,44
30,10
3,35
3,9
30,17
17,31
19,10
23,17
30,31
13,3
28,23
28,17
13,10
7,17
10,36
14,20
34,17
28,17
17,20
28,10
10,16
31,42
35,23
26,24
20,7
20,10
38,10
40,30
21,35
28,31
27,24
28,17
18,10
42,24
16,0
13,30
33,17
36,13
27,21
21,14
14,20
20,10
7,24
23,17
17,10
27,16
28,28
24,21
33,17
6,20
14,27
0,17
24,10
20,17
28,10
17,30
16,13
35,37
19,41
7,24
27,21
10,21
35,17
27,0
14,31
34,14
28,24
13,7
31,33
45,14
31,21
41,20
14,43
34,7
20,17
29,17
3,13
28,14
13,10
35,23
38,10
33,14
18,16
0,32
48,17
24,27
9,7
20,17
42,28
28,27
31,27
17,7
3,19
17,28
20,10
20,17
30,17
24,22
26,13
22,13
34,21
34,24
20,13
27,10
10,41
7,26
27,17
14,17
14,17
22,20
20,10
42,21
19,17
14,41
23,20
26,24
17,16
13,16
13,21
25,10
27,30
17,40
17,14
24,21
10,52
33,31
27,14
20,34
24,10
27,24
21,17
23,10
17,33
20,10
6,17
27,30
38,13
12,15
24,0
7,24
44,23
24,35
20,17
7,23
38,21
10,32
24,10
24,27
40,13
31,33
16,15
21,55
10,20
37,3
31,30
10,9
27,10
21,14
21,41
27,31
23,35
20,27
14,31
25,0
24,0
34,17
17,10
31,32
13,10
17,13
13,37
10,9
3,21
16,13
31,17
24,14
10,7
27,28
27,23
30,3
24,23
15,13
30,27
13,14
45,7
21,10
23,13
7,17
10,19
7,35
6,23
10,17
28,6
10,20
23,24
38,14
21,16
16,6
13,10
28,30
23,21
35,24
17,20
21,20
7,30
6,10
17,21
28,3
38,0
42,21
23,10
27,31
21,27
38,0
38,41
28,21
38,24
27,7
28,27
26,21
13,24
14,9
27,6
3,23
17,10
35,23
17,10
7,21
14,16
28,45
34,37
17,23
7,21
28,36
23,22
14,38
0,10
21,24
24,21
23,21
19,12
14,19
24,20
7,31
26,20
7,24
13,21
19,27
34,17
7,9
20,17
10,7
14,9
10,17
26,7
10,24
27,17
17,27
37,0
14,18
20,31
28,24
31,14
6,13
20,23
20,0
31,17
20,14
35,7
29,21
15,13
30,20
20,23
16,0
13,9
23,17
24,30
17,20
26,13
13,30
27,34
33,21
28,23
22,14
10,13
17,14
20,23
35,14
10,24
13,28
23,7
37,41
35,0
13,0
23,10
10,30
16,21
24,27
13,10
3,0
32,17
20,14
7,12
7,37
37,31
20,19
20,20
7,10
10,9
21,7
16,37
31,34
35,14
7,17
0,16
24,23
15,14
50,34
7,38
24,10
20,24
14,20
13,26
27,10
26,34
14,42
10,27
37,14
44,26
24,21
23,21
27,10
7,34
27,24
27,35
37,13
30,19
35,6
24,26
37,21
34,41
20,21
13,11
26,23
28,0
31,27
41,16
27,10
28,13
31,7
17,44
30,17
30,24
28,31
14,17
21,7
37,26
34,13
31,17
14,0
17,27
17,22
0,12
17,20
10,20
21,27
38,41
17,13
23,29
28,17
6,16
10,14
29,41
0,11
30,31
17,48
13,16
10,17
17,10
6,10
26,31
21,25
20,6
30,27
34,24
10,17
13,23
17,34
14,17
17,7
28,23
28,13
10,13
14,30
27,24
28,40
23,13
34,31
34,31
27,42
16,19
27,12
27,14
22,19
30,13
21,20
7,22
14,6
20,17
27,24
11,14
23,28
24,30
24,20
17,27
17,23
27,3
24,28
31,14
31,34
9,24
55,14
38,14
21,10
24,37
13,33
17,7
34,41
17,10
37,35
10,34
17,19
12,7
14,23
10,7
27,24
38,14
14,26
21,20
35,38
13,17
28,21
7,10
14,38
14,24
7,30
37,7
24,17
31,17
38,17
27,21
34,14
37,21
13,32
14,32
44,17
38,36
27,34
48,47
7,21
0,31
28,21
38,40
14,6
17,20
10,13
35,45
21,27
6,7
21,27
21,24
38,17
20,20
24,13
27,21
17,38
34,14
25,19
27,24
21,34
30,14
20,38
21,22
17,12
13,27
41,31
24,27
35,21
14,55
20,28
21,14
12,17
21,7
27,10
14,17
20,27
26,3
17,20
27,19
45,7
15,9
13,24
17,14
20,0
27,17
20,15
22,20
21,29
17,6
17,33
17,24
24,23
27,0
33,28
13,36
28,24
24,27
38,10
41,21
38,27
